employee_id,attrition,age,gender,marital_status,distance_from_home,department,job_role,job_level,over_time,total_working_years,years_at_company,job_satisfaction,work_life_balance,monthly_income,years_since_last_promotionyears_at_company,income_per_year_exp,loyal_ratio,promotion_lag,over_time_binary
1099,0,42.0,Female,Divorced,1.0,Research & Development,Laboratory Technician,1,No,8.0,5.0,1.0,3.0,2576.0,1.0,286.22222222222223,0.5555555555555556,4.0,0
1100,0,40.0,Male,Married,1.0,Research & Development,Laboratory Technician,1,No,8.0,1.0,4.0,2.0,2406.0,0.0,267.3333333333333,0.1111111111111111,1.0,0
1101,0,30.0,Male,Single,7.0,Sales,Sales Representative,1,No,4.0,3.0,2.0,3.0,2983.0,1.0,596.6,0.6,2.0,0
1102,0,35.0,Male,Married,16.0,Sales,Sales Executive,3,No,12.0,11.0,2.0,2.0,8020.0,6.0,616.9230769230769,0.8461538461538461,5.0,0
1103,0,46.0,Male,Single,26.0,Sales,Sales Executive,2,No,6.0,2.0,2.0,3.0,7991.0,2.0,1141.5714285714287,0.2857142857142857,0.0,0
1104,0,22.0,Female,Married,8.0,Research & Development,Laboratory Technician,1,Yes,1.0,1.0,1.0,3.0,2398.0,0.0,1199.0,0.5,1.0,1
1105,0,45.0,Male,Married,28.0,Research & Development,Research Scientist,1,No,8.0,5.0,4.0,3.0,2132.0,0.0,236.88888888888889,0.5555555555555556,5.0,0
1106,1,35.0,Male,Married,23.0,Research & Development,Manufacturing Director,2,Yes,8.0,1.0,3.0,3.0,5916.0,0.0,657.3333333333334,0.1111111111111111,1.0,1
1107,0,49.0,Male,Divorced,18.0,Research & Development,Manufacturing Director,2,Yes,7.0,7.0,4.0,3.0,6804.0,1.0,850.5,0.875,6.0,1
1108,1,26.0,Male,Single,8.0,Sales,Sales Executive,2,No,6.0,4.0,1.0,2.0,5326.0,1.0,760.8571428571429,0.5714285714285714,3.0,0
1109,0,28.0,Male,Single,16.0,Research & Development,Research Scientist,1,No,5.0,5.0,3.0,2.0,2144.0,1.0,357.3333333333333,0.8333333333333334,4.0,0
1110,0,32.0,Male,Single,2.0,Research & Development,Laboratory Technician,1,No,8.0,7.0,4.0,2.0,3068.0,3.0,340.8888888888889,0.7777777777777778,4.0,0
1111,0,30.0,Male,Divorced,23.0,Research & Development,Research Scientist,1,No,10.0,10.0,3.0,2.0,2613.0,0.0,237.54545454545453,0.9090909090909091,10.0,0
1112,0,53.0,Male,Married,3.0,Research & Development,Research Director,4,Yes,21.0,5.0,3.0,2.0,17584.0,1.0,799.2727272727273,0.22727272727272727,4.0,1
1113,0,31.0,Male,Married,23.0,Research & Development,Healthcare Representative,2,No,10.0,9.0,4.0,3.0,5582.0,7.0,507.45454545454544,0.8181818181818182,2.0,0
1114,0,27.0,Male,Married,1.0,Research & Development,Manufacturing Director,2,No,6.0,2.0,1.0,3.0,4298.0,2.0,614.0,0.2857142857142857,0.0,0
1115,1,46.0,Male,Single,9.0,Sales,Sales Executive,3,No,9.0,9.0,4.0,3.0,9619.0,4.0,961.9,0.9,5.0,0
1116,0,46.0,Male,Married,2.0,Research & Development,Research Director,4,No,26.0,3.0,3.0,1.0,17861.0,0.0,661.5185185185185,0.1111111111111111,3.0,0
1117,1,18.0,Male,Single,3.0,Research & Development,Laboratory Technician,1,No,0.0,0.0,3.0,3.0,1420.0,0.0,1420.0,0.0,0.0,0
1118,1,26.0,Female,Married,5.0,Research & Development,Research Scientist,1,Yes,8.0,8.0,3.0,3.0,2366.0,1.0,262.8888888888889,0.8888888888888888,7.0,1
1119,0,28.0,Male,Married,1.0,Research & Development,Research Scientist,1,No,5.0,5.0,4.0,4.0,2044.0,0.0,340.6666666666667,0.8333333333333334,5.0,0
1120,1,25.0,Male,Married,9.0,Sales,Sales Representative,1,No,6.0,3.0,1.0,3.0,4400.0,2.0,628.5714285714286,0.42857142857142855,1.0,0
1121,0,48.0,Male,Divorced,7.0,Sales,Sales Executive,2,No,15.0,2.0,1.0,3.0,5486.0,2.0,342.875,0.125,0.0,0
1122,0,39.0,Male,Single,10.0,Research & Development,Research Director,3,No,9.0,4.0,3.0,3.0,13464.0,2.0,1346.4,0.4,2.0,0
1123,0,44.0,Male,Married,8.0,Research & Development,Laboratory Technician,1,Yes,10.0,3.0,4.0,2.0,2818.0,0.0,256.1818181818182,0.2727272727272727,3.0,1
1124,0,31.0,Female,Single,8.0,Research & Development,Research Director,4,No,9.0,3.0,2.0,4.0,16422.0,1.0,1642.2,0.3,2.0,0
1125,0,33.0,Male,Married,5.0,Sales,Sales Executive,2,No,8.0,5.0,4.0,4.0,9998.0,1.0,1110.888888888889,0.5555555555555556,4.0,0
1126,0,30.0,Female,Married,25.0,Sales,Sales Executive,2,Yes,4.0,2.0,3.0,4.0,4736.0,2.0,947.2,0.4,0.0,1
1127,0,37.0,Female,Married,1.0,Research & Development,Manufacturing Director,2,No,8.0,6.0,2.0,2.0,6447.0,4.0,716.3333333333334,0.6666666666666666,2.0,0
1128,0,29.0,Male,Single,15.0,Research & Development,Research Scientist,1,No,6.0,6.0,4.0,3.0,2340.0,1.0,334.2857142857143,0.8571428571428571,5.0,0
1129,0,32.0,Male,Married,1.0,Research & Development,Research Scientist,2,No,9.0,6.0,1.0,2.0,4087.0,1.0,408.7,0.6,5.0,0
1130,1,24.0,Female,Married,7.0,Research & Development,Laboratory Technician,1,Yes,6.0,6.0,3.0,3.0,2886.0,1.0,412.2857142857143,0.8571428571428571,5.0,1
1131,0,51.0,Male,Single,21.0,Sales,Sales Executive,2,Yes,11.0,10.0,4.0,1.0,5441.0,1.0,453.4166666666667,0.8333333333333334,9.0,1
1132,0,45.0,Female,Married,7.0,Research & Development,Research Scientist,1,Yes,7.0,3.0,3.0,2.0,4477.0,0.0,559.625,0.375,3.0,1
1133,0,35.0,Male,Married,23.0,Research & Development,Laboratory Technician,1,No,6.0,5.0,3.0,4.0,2705.0,0.0,386.42857142857144,0.7142857142857143,5.0,0
1134,0,36.0,Male,Married,10.0,Research & Development,Healthcare Representative,3,Yes,15.0,12.0,1.0,3.0,8321.0,5.0,520.0625,0.75,7.0,1
1135,1,44.0,Female,Married,15.0,Research & Development,Healthcare Representative,3,No,10.0,10.0,4.0,3.0,7978.0,0.0,725.2727272727273,0.9090909090909091,10.0,0
1136,0,40.0,Female,Married,2.0,Research & Development,Healthcare Representative,2,No,8.0,8.0,2.0,3.0,4244.0,3.0,471.55555555555554,0.8888888888888888,5.0,0
1137,0,34.0,Male,Married,1.0,Research & Development,Research Scientist,1,No,10.0,10.0,4.0,2.0,2691.0,8.0,244.63636363636363,0.9090909090909091,2.0,0
1138,0,56.0,Female,Married,1.0,Research & Development,Research Scientist,1,No,5.0,3.0,1.0,4.0,2066.0,1.0,344.3333333333333,0.5,2.0,0
1139,0,40.0,Male,Single,7.0,Research & Development,Laboratory Technician,1,Yes,10.0,4.0,1.0,1.0,2166.0,0.0,196.9090909090909,0.36363636363636365,4.0,1
1140,0,33.0,Male,Single,2.0,Research & Development,Laboratory Technician,1,No,7.0,1.0,4.0,3.0,2496.0,0.0,312.0,0.125,1.0,0
1141,0,55.0,Male,Divorced,8.0,Research & Development,Healthcare Representative,4,Yes,34.0,33.0,2.0,3.0,13577.0,15.0,387.9142857142857,0.9428571428571428,18.0,1
1142,0,46.0,Male,Married,3.0,Sales,Manager,4,No,23.0,12.0,3.0,3.0,17465.0,4.0,727.7083333333334,0.5,8.0,0
1143,0,27.0,Male,Married,1.0,Sales,Sales Executive,2,Yes,6.0,5.0,2.0,3.0,6349.0,1.0,907.0,0.7142857142857143,4.0,1
1144,0,45.0,Female,Single,25.0,Research & Development,Manager,5,No,22.0,0.0,2.0,3.0,18061.0,0.0,785.2608695652174,0.0,0.0,0
1145,0,55.0,Male,Divorced,1.0,Research & Development,Research Director,4,No,31.0,7.0,4.0,4.0,14732.0,0.0,460.375,0.21875,7.0,0
1146,0,27.0,Female,Married,11.0,Sales,Sales Representative,1,No,5.0,1.0,4.0,3.0,2534.0,0.0,422.3333333333333,0.16666666666666666,1.0,0
1147,0,34.0,Female,Married,3.0,Sales,Sales Executive,2,Yes,9.0,4.0,4.0,2.0,8103.0,0.0,810.3,0.4,4.0,1
1148,0,28.0,Female,Married,2.0,Sales,Sales Executive,2,Yes,8.0,8.0,2.0,3.0,4779.0,7.0,531.0,0.8888888888888888,1.0,1
1149,0,42.0,Female,Single,14.0,Sales,Sales Executive,2,No,10.0,5.0,3.0,3.0,6244.0,0.0,567.6363636363636,0.45454545454545453,5.0,0
1150,0,54.0,Female,Married,9.0,Research & Development,Research Scientist,2,No,9.0,4.0,3.0,2.0,2897.0,2.0,289.7,0.4,2.0,0
1151,1,29.0,Male,Single,1.0,Research & Development,Research Scientist,1,No,7.0,6.0,3.0,2.0,2058.0,1.0,257.25,0.75,5.0,0
1152,0,32.0,Female,Single,5.0,Research & Development,Research Scientist,1,Yes,8.0,4.0,3.0,3.0,2432.0,0.0,270.22222222222223,0.4444444444444444,4.0,1
1153,0,29.0,Female,Married,15.0,Research & Development,Research Scientist,1,Yes,6.0,5.0,4.0,2.0,2168.0,1.0,309.7142857142857,0.7142857142857143,4.0,1
1154,0,47.0,Male,Single,14.0,Sales,Sales Executive,2,No,20.0,7.0,1.0,3.0,4960.0,1.0,236.1904761904762,0.3333333333333333,6.0,0
1155,0,32.0,Female,Married,13.0,Research & Development,Laboratory Technician,1,No,2.0,2.0,2.0,3.0,2743.0,2.0,914.3333333333334,0.6666666666666666,0.0,0
1156,1,24.0,Female,Single,1.0,Sales,Sales Representative,1,Yes,6.0,5.0,2.0,3.0,3202.0,1.0,457.42857142857144,0.7142857142857143,4.0,1
1157,0,34.0,Female,Single,2.0,Research & Development,Healthcare Representative,2,No,14.0,14.0,4.0,4.0,6687.0,4.0,445.8,0.9333333333333333,10.0,0
1158,0,37.0,Female,Single,1.0,Research & Development,Manufacturing Director,3,No,12.0,6.0,4.0,4.0,7491.0,1.0,576.2307692307693,0.46153846153846156,5.0,0
1159,0,32.0,Male,Married,26.0,Sales,Sales Executive,2,No,4.0,3.0,4.0,3.0,4465.0,2.0,893.0,0.6,1.0,0
1160,0,27.0,Female,Married,8.0,Sales,Sales Executive,2,No,8.0,8.0,2.0,3.0,6214.0,0.0,690.4444444444445,0.8888888888888888,8.0,0
1161,0,35.0,Male,Single,1.0,Research & Development,Laboratory Technician,1,No,3.0,3.0,1.0,3.0,2450.0,1.0,612.5,0.75,2.0,0
1162,0,42.0,Female,Divorced,2.0,Research & Development,Laboratory Technician,1,Yes,10.0,9.0,1.0,3.0,2593.0,7.0,235.72727272727272,0.8181818181818182,2.0,1
1163,0,32.0,Male,Single,10.0,Research & Development,Manager,3,No,10.0,5.0,4.0,4.0,11244.0,0.0,1022.1818181818181,0.45454545454545453,5.0,0
1164,0,38.0,Female,Single,7.0,Sales,Sales Executive,2,No,8.0,7.0,4.0,3.0,4028.0,0.0,447.55555555555554,0.7777777777777778,7.0,0
1165,0,35.0,Female,Married,7.0,Sales,Sales Executive,2,Yes,10.0,10.0,4.0,3.0,5204.0,0.0,473.09090909090907,0.9090909090909091,10.0,1
1166,0,49.0,Female,Single,1.0,Research & Development,Healthcare Representative,4,Yes,25.0,7.0,3.0,3.0,13964.0,0.0,537.0769230769231,0.2692307692307692,7.0,1
1167,0,43.0,Male,Married,2.0,Sales,Sales Executive,2,Yes,10.0,10.0,4.0,3.0,7847.0,8.0,713.3636363636364,0.9090909090909091,2.0,1
1168,0,34.0,Male,Divorced,1.0,Sales,Sales Executive,2,No,16.0,15.0,4.0,2.0,9725.0,0.0,572.0588235294117,0.8823529411764706,15.0,0
1169,0,32.0,Male,Single,5.0,Research & Development,Research Scientist,1,No,12.0,7.0,2.0,3.0,2718.0,0.0,209.07692307692307,0.5384615384615384,7.0,0
1170,0,40.0,Male,Married,5.0,Sales,Sales Executive,3,Yes,20.0,18.0,1.0,3.0,10475.0,1.0,498.8095238095238,0.8571428571428571,17.0,1
1171,0,38.0,Male,Married,2.0,Research & Development,Laboratory Technician,1,Yes,1.0,1.0,4.0,3.0,1702.0,0.0,851.0,0.5,1.0,1
1172,0,27.0,Male,Married,3.0,Research & Development,Research Scientist,1,No,0.0,0.0,4.0,2.0,1706.0,0.0,1706.0,0.0,0.0,0
1173,0,31.0,Male,Married,26.0,Sales,Sales Executive,2,Yes,10.0,10.0,4.0,3.0,5617.0,0.0,510.6363636363636,0.9090909090909091,10.0,1
1174,0,38.0,Male,Married,2.0,Sales,Sales Executive,2,No,13.0,8.0,4.0,3.0,5249.0,7.0,374.92857142857144,0.5714285714285714,1.0,0
1175,0,47.0,Male,Married,5.0,Research & Development,Research Director,5,No,21.0,3.0,3.0,3.0,18300.0,1.0,831.8181818181819,0.13636363636363635,2.0,0
1176,0,38.0,Male,Married,29.0,Research & Development,Manufacturing Director,2,No,9.0,7.0,4.0,1.0,6261.0,1.0,626.1,0.7,6.0,0
1177,0,30.0,Female,Single,18.0,Research & Development,Research Scientist,1,No,5.0,5.0,3.0,2.0,2632.0,0.0,438.6666666666667,0.8333333333333334,5.0,0
1178,0,28.0,Male,Divorced,6.0,Research & Development,Research Scientist,1,Yes,3.0,3.0,3.0,3.0,2703.0,0.0,675.75,0.75,3.0,1
1179,0,27.0,Female,Divorced,6.0,Research & Development,Research Scientist,1,No,6.0,5.0,3.0,2.0,2187.0,0.0,312.42857142857144,0.7142857142857143,5.0,0
1180,0,46.0,Female,Single,1.0,Human Resources,Human Resources,1,No,10.0,7.0,1.0,4.0,3423.0,5.0,311.1818181818182,0.6363636363636364,2.0,0
1181,1,40.0,Female,Single,24.0,Sales,Sales Executive,4,Yes,22.0,1.0,2.0,2.0,13194.0,0.0,573.6521739130435,0.043478260869565216,1.0,1
1182,0,55.0,Female,Married,2.0,Research & Development,Manager,5,No,23.0,19.0,3.0,3.0,19187.0,9.0,799.4583333333334,0.7916666666666666,10.0,0
1183,0,26.0,Female,Divorced,23.0,Research & Development,Research Scientist,1,No,3.0,3.0,4.0,1.0,2886.0,0.0,721.5,0.75,3.0,0
1184,0,35.0,Male,Married,4.0,Research & Development,Laboratory Technician,1,No,2.0,2.0,4.0,4.0,2376.0,2.0,792.0,0.6666666666666666,0.0,0
1185,0,42.0,Female,Married,2.0,Research & Development,Healthcare Representative,2,No,10.0,10.0,4.0,3.0,4089.0,2.0,371.72727272727275,0.9090909090909091,8.0,0
1186,0,40.0,Female,Divorced,10.0,Sales,Sales Executive,2,No,7.0,5.0,2.0,4.0,6852.0,1.0,856.5,0.625,4.0,0
1187,0,19.0,Female,Single,3.0,Research & Development,Laboratory Technician,1,No,1.0,1.0,2.0,3.0,1483.0,0.0,741.5,0.5,1.0,0
1188,0,31.0,Female,Married,10.0,Research & Development,Research Director,3,No,13.0,11.0,3.0,4.0,11031.0,4.0,787.9285714285714,0.7857142857142857,7.0,0
1189,1,39.0,Female,Single,2.0,Research & Development,Laboratory Technician,1,Yes,11.0,1.0,1.0,4.0,3646.0,0.0,303.8333333333333,0.08333333333333333,1.0,1
1190,0,31.0,Male,Divorced,20.0,Research & Development,Laboratory Technician,2,No,10.0,10.0,3.0,3.0,4197.0,0.0,381.54545454545456,0.9090909090909091,10.0,0
1191,0,49.0,Male,Divorced,7.0,Research & Development,Healthcare Representative,3,No,29.0,8.0,2.0,3.0,10466.0,0.0,348.8666666666667,0.26666666666666666,8.0,0
1192,0,20.0,Female,Single,1.0,Research & Development,Research Scientist,1,No,1.0,1.0,2.0,4.0,2836.0,0.0,1418.0,0.5,1.0,0
1193,0,32.0,Male,Married,7.0,Sales,Sales Executive,2,No,13.0,13.0,3.0,2.0,5484.0,4.0,391.7142857142857,0.9285714285714286,9.0,0
1194,0,36.0,Male,Single,10.0,Sales,Sales Executive,3,No,10.0,10.0,4.0,2.0,9980.0,9.0,907.2727272727273,0.9090909090909091,1.0,0
1195,0,43.0,Male,Married,26.0,Sales,Manager,4,Yes,25.0,25.0,4.0,4.0,16959.0,4.0,652.2692307692307,0.9615384615384616,21.0,1
1196,0,26.0,Female,Divorced,1.0,Research & Development,Laboratory Technician,1,No,5.0,2.0,4.0,3.0,4364.0,2.0,727.3333333333334,0.3333333333333333,0.0,0
1197,1,27.0,Male,Divorced,2.0,Sales,Sales Representative,1,No,5.0,4.0,1.0,3.0,3041.0,0.0,506.8333333333333,0.6666666666666666,4.0,0
1198,0,42.0,Male,Married,5.0,Research & Development,Laboratory Technician,1,No,8.0,2.0,3.0,3.0,2093.0,2.0,232.55555555555554,0.2222222222222222,0.0,0
1199,0,34.0,Male,Single,3.0,Sales,Sales Executive,2,No,15.0,13.0,1.0,3.0,4759.0,3.0,297.4375,0.8125,10.0,0
1200,1,55.0,Male,Single,13.0,Sales,Sales Executive,4,Yes,24.0,19.0,3.0,2.0,13695.0,3.0,547.8,0.76,16.0,1
1201,0,42.0,Female,Married,3.0,Research & Development,Laboratory Technician,2,Yes,17.0,5.0,4.0,2.0,5231.0,1.0,290.6111111111111,0.2777777777777778,4.0,1
1202,0,50.0,Male,Divorced,1.0,Sales,Sales Executive,2,No,12.0,6.0,3.0,3.0,6728.0,0.0,517.5384615384615,0.46153846153846156,6.0,0
1203,0,33.0,Female,Married,7.0,Sales,Sales Executive,2,No,4.0,3.0,2.0,3.0,4302.0,0.0,860.4,0.6,3.0,0
1204,0,30.0,Male,Divorced,24.0,Research & Development,Laboratory Technician,1,No,1.0,1.0,3.0,3.0,2693.0,0.0,1346.5,0.5,1.0,0
1205,0,35.0,Male,Married,1.0,Research & Development,Laboratory Technician,1,No,10.0,8.0,3.0,3.0,2258.0,1.0,205.27272727272728,0.7272727272727273,7.0,0
1206,0,42.0,Male,Single,4.0,Sales,Sales Executive,2,No,9.0,6.0,1.0,4.0,5155.0,1.0,515.5,0.6,5.0,0
1207,0,40.0,Male,Divorced,9.0,Research & Development,Research Scientist,1,Yes,3.0,1.0,2.0,3.0,3617.0,0.0,904.25,0.25,1.0,1
1208,0,34.0,Male,Single,2.0,Sales,Sales Executive,2,No,6.0,6.0,4.0,3.0,6274.0,1.0,896.2857142857143,0.8571428571428571,5.0,0
1209,0,50.0,Male,Married,29.0,Research & Development,Manager,4,No,28.0,27.0,3.0,3.0,17046.0,15.0,587.7931034482758,0.9310344827586207,12.0,0
1210,0,45.0,Male,Single,29.0,Research & Development,Research Scientist,1,No,9.0,6.0,4.0,2.0,3452.0,0.0,345.2,0.6,6.0,0
1211,1,21.0,Female,Single,12.0,Sales,Sales Representative,1,No,1.0,1.0,2.0,3.0,2716.0,0.0,1358.0,0.5,1.0,0
1212,0,37.0,Female,Married,1.0,Research & Development,Research Scientist,1,No,17.0,3.0,1.0,2.0,3920.0,0.0,217.77777777777777,0.16666666666666666,3.0,0
1213,0,33.0,Male,Single,10.0,Sales,Sales Executive,2,No,9.0,7.0,4.0,2.0,4682.0,0.0,468.2,0.7,7.0,0
1214,0,31.0,Female,Divorced,2.0,Research & Development,Laboratory Technician,1,Yes,1.0,1.0,4.0,3.0,1129.0,0.0,564.5,0.5,1.0,1
1215,0,29.0,Male,Single,24.0,Research & Development,Research Scientist,1,Yes,1.0,1.0,4.0,2.0,2439.0,1.0,1219.5,0.5,0.0,1
1216,0,47.0,Female,Married,2.0,Research & Development,Manager,4,Yes,26.0,26.0,4.0,2.0,16752.0,3.0,620.4444444444445,0.9629629629629629,23.0,1
1217,1,30.0,Male,Married,12.0,Sales,Sales Representative,1,No,1.0,1.0,1.0,4.0,2033.0,0.0,1016.5,0.5,1.0,0
1218,0,27.0,Female,Married,1.0,Research & Development,Manufacturing Director,3,No,9.0,9.0,1.0,3.0,7412.0,0.0,741.2,0.9,9.0,0
1219,0,54.0,Female,Married,7.0,Research & Development,Research Scientist,2,No,14.0,7.0,4.0,2.0,6854.0,1.0,456.93333333333334,0.4666666666666667,6.0,0
1220,0,50.0,Male,Divorced,2.0,Research & Development,Manager,4,No,31.0,31.0,1.0,3.0,17924.0,14.0,560.125,0.96875,17.0,0
1221,1,29.0,Female,Married,1.0,Research & Development,Laboratory Technician,1,Yes,1.0,1.0,1.0,3.0,2319.0,0.0,1159.5,0.5,1.0,1
1222,0,36.0,Female,Married,16.0,Sales,Sales Executive,2,No,11.0,3.0,1.0,2.0,5647.0,0.0,470.5833333333333,0.25,3.0,0
1223,0,45.0,Male,Divorced,7.0,Research & Development,Research Scientist,3,No,25.0,1.0,1.0,3.0,9724.0,0.0,374.0,0.038461538461538464,1.0,0
1224,1,50.0,Male,Married,8.0,Sales,Sales Executive,2,Yes,18.0,4.0,3.0,3.0,6796.0,1.0,357.6842105263158,0.21052631578947367,3.0,1
1225,0,39.0,Male,Single,9.0,Research & Development,Manager,5,No,21.0,6.0,4.0,2.0,19431.0,1.0,883.2272727272727,0.2727272727272727,5.0,0
1226,0,27.0,Male,Single,9.0,Sales,Sales Executive,2,No,7.0,7.0,4.0,3.0,4105.0,0.0,513.125,0.875,7.0,0
1227,0,33.0,Female,Married,1.0,Research & Development,Healthcare Representative,2,Yes,6.0,6.0,2.0,3.0,5488.0,1.0,784.0,0.8571428571428571,5.0,1
1228,0,46.0,Male,Divorced,2.0,Research & Development,Manufacturing Director,2,No,12.0,6.0,4.0,2.0,7379.0,1.0,567.6153846153846,0.46153846153846156,5.0,0
1229,0,27.0,Female,Single,5.0,Research & Development,Laboratory Technician,1,Yes,6.0,5.0,4.0,2.0,2379.0,0.0,339.85714285714283,0.7142857142857143,5.0,1
1230,0,55.0,Male,Married,2.0,Research & Development,Research Director,5,No,34.0,1.0,1.0,3.0,19038.0,0.0,543.9428571428572,0.02857142857142857,1.0,0
1231,0,54.0,Male,Married,19.0,Human Resources,Human Resources,3,No,16.0,9.0,2.0,4.0,10725.0,7.0,630.8823529411765,0.5294117647058824,2.0,0
1232,0,47.0,Female,Married,2.0,Sales,Sales Executive,2,Yes,8.0,7.0,4.0,3.0,4537.0,7.0,504.1111111111111,0.7777777777777778,0.0,1
1233,0,33.0,Male,Divorced,8.0,Sales,Sales Executive,2,No,6.0,5.0,3.0,3.0,7104.0,1.0,1014.8571428571429,0.7142857142857143,4.0,0
1234,0,35.0,Female,Married,9.0,Research & Development,Manufacturing Director,3,Yes,17.0,17.0,3.0,3.0,10685.0,5.0,593.6111111111111,0.9444444444444444,12.0,1
1235,0,39.0,Male,Single,9.0,Research & Development,Laboratory Technician,2,No,9.0,5.0,2.0,2.0,6782.0,0.0,678.2,0.5,5.0,0
1236,0,38.0,Male,Divorced,23.0,Research & Development,Healthcare Representative,2,No,10.0,2.0,4.0,3.0,5745.0,1.0,522.2727272727273,0.18181818181818182,1.0,0
1237,0,55.0,Male,Married,26.0,Sales,Manager,5,No,36.0,36.0,4.0,3.0,19586.0,2.0,529.3513513513514,0.972972972972973,34.0,0
1238,0,54.0,Female,Married,2.0,Sales,Sales Executive,3,No,13.0,9.0,3.0,3.0,10686.0,7.0,763.2857142857143,0.6428571428571429,2.0,0
1239,0,37.0,Male,Single,10.0,Research & Development,Manufacturing Director,2,Yes,18.0,1.0,2.0,2.0,4197.0,0.0,220.89473684210526,0.05263157894736842,1.0,1
1240,0,20.0,Male,Single,3.0,Research & Development,Laboratory Technician,1,No,2.0,2.0,3.0,2.0,3033.0,1.0,1011.0,0.6666666666666666,1.0,0
1241,0,40.0,Male,Single,16.0,Research & Development,Laboratory Technician,2,No,10.0,1.0,3.0,3.0,5094.0,0.0,463.09090909090907,0.09090909090909091,1.0,0
1242,0,51.0,Male,Divorced,9.0,Sales,Manager,5,Yes,31.0,29.0,2.0,2.0,19847.0,11.0,620.21875,0.90625,18.0,1
1243,1,34.0,Male,Single,7.0,Research & Development,Laboratory Technician,2,Yes,9.0,9.0,3.0,3.0,6074.0,0.0,607.4,0.9,9.0,1
1244,0,34.0,Female,Married,1.0,Research & Development,Laboratory Technician,1,No,7.0,5.0,2.0,2.0,3294.0,0.0,411.75,0.625,5.0,0
1245,0,42.0,Male,Married,24.0,Research & Development,Manufacturing Director,3,Yes,10.0,10.0,1.0,2.0,7406.0,5.0,673.2727272727273,0.9090909090909091,5.0,1
1246,0,35.0,Male,Divorced,2.0,Research & Development,Manufacturing Director,2,No,15.0,7.0,4.0,3.0,5762.0,1.0,360.125,0.4375,6.0,0
1247,0,29.0,Female,Single,9.0,Sales,Sales Representative,1,No,2.0,2.0,2.0,3.0,2760.0,2.0,920.0,0.6666666666666666,0.0,0
1248,0,29.0,Female,Divorced,4.0,Research & Development,Research Scientist,1,No,1.0,1.0,1.0,3.0,2109.0,0.0,1054.5,0.5,1.0,0
1249,0,30.0,Male,Divorced,7.0,Research & Development,Research Scientist,1,No,1.0,1.0,3.0,2.0,1274.0,0.0,637.0,0.5,1.0,0
1250,0,43.0,Male,Married,17.0,Research & Development,Research Scientist,1,Yes,6.0,1.0,3.0,3.0,2437.0,0.0,348.14285714285717,0.14285714285714285,1.0,1
1251,0,50.0,Female,Single,11.0,Research & Development,Manager,5,No,21.0,5.0,2.0,3.0,19926.0,4.0,905.7272727272727,0.22727272727272727,1.0,0
1252,0,29.0,Male,Single,1.0,Research & Development,Healthcare Representative,2,Yes,10.0,3.0,3.0,4.0,6294.0,0.0,572.1818181818181,0.2727272727272727,3.0,1
1253,0,31.0,Male,Single,1.0,Research & Development,Research Scientist,1,No,1.0,1.0,2.0,3.0,2501.0,1.0,1250.5,0.5,0.0,0
1254,0,38.0,Male,Divorced,2.0,Human Resources,Human Resources,1,No,13.0,11.0,2.0,3.0,2592.0,3.0,185.14285714285714,0.7857142857142857,8.0,0
1255,0,41.0,Female,Divorced,22.0,Research & Development,Research Scientist,2,Yes,12.0,6.0,4.0,2.0,5467.0,3.0,420.53846153846155,0.46153846153846156,3.0,1
1256,0,36.0,Female,Married,12.0,Research & Development,Manufacturing Director,2,Yes,7.0,3.0,3.0,3.0,4663.0,1.0,582.875,0.375,2.0,1
1257,0,41.0,Male,Divorced,10.0,Research & Development,Manager,4,No,21.0,7.0,1.0,2.0,17181.0,7.0,780.9545454545455,0.3181818181818182,0.0,0
1258,0,52.0,Male,Married,1.0,Research & Development,Manager,4,No,26.0,9.0,4.0,2.0,17099.0,7.0,633.2962962962963,0.3333333333333333,2.0,0
1259,0,40.0,Male,Single,2.0,Research & Development,Research Scientist,2,No,9.0,9.0,4.0,3.0,4661.0,8.0,466.1,0.9,1.0,0
1260,0,49.0,Female,Single,10.0,Research & Development,Research Director,5,Yes,22.0,3.0,1.0,3.0,18665.0,1.0,811.5217391304348,0.13043478260869565,2.0,1
1261,0,27.0,Female,Married,10.0,Sales,Sales Executive,2,Yes,6.0,6.0,4.0,3.0,5769.0,4.0,824.1428571428571,0.8571428571428571,2.0,1
1262,0,38.0,Male,Single,2.0,Research & Development,Research Scientist,1,Yes,6.0,3.0,4.0,3.0,3944.0,1.0,563.4285714285714,0.42857142857142855,2.0,1
1263,0,51.0,Male,Married,2.0,Sales,Sales Executive,3,No,14.0,4.0,2.0,3.0,10596.0,3.0,706.4,0.26666666666666666,1.0,0
1264,0,40.0,Male,Divorced,2.0,Research & Development,Research Scientist,1,No,8.0,3.0,3.0,4.0,2345.0,1.0,260.55555555555554,0.3333333333333333,2.0,0
1265,0,29.0,Female,Married,6.0,Research & Development,Laboratory Technician,1,No,10.0,10.0,4.0,3.0,3131.0,0.0,284.6363636363636,0.9090909090909091,10.0,0
1266,0,40.0,Male,Divorced,10.0,Sales,Sales Executive,3,No,11.0,1.0,2.0,2.0,9705.0,0.0,808.75,0.08333333333333333,1.0,0
1267,0,51.0,Female,Married,3.0,Research & Development,Manager,3,No,15.0,2.0,3.0,3.0,13116.0,2.0,819.75,0.125,0.0,0
1268,0,34.0,Male,Married,10.0,Research & Development,Healthcare Representative,2,No,8.0,8.0,3.0,2.0,5063.0,7.0,562.5555555555555,0.8888888888888888,1.0,0
